ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI
201718,CSEE851059,0780970255,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,RORI00301T,0290044103,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,BSMM88201V,0170290357,SI,NO,NO,NO,SI,SI,NO,NO,NO,-
201718,VVAA82002Q,1020431422,NO,-,-,-,-,-,-,-,-,-
201718,UDTF00601Q,0300430013,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,PIIS00700E,0500260303,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,CEEE88803P,0610310001,NO,-,-,-,-,-,-,-,-,-
201718,LETE010002,0750352268,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,VIEE86602R,0241162423,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BGIC87100V,0161900347,SI,NO,NO,SI,NO,SI,SI,SI,SI,-
201718,LCEE82203A,0970721863,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,VEMM85601R,0270240680,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,IMTD00701A,0080550147,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,TSPS010006,0320060116,SI,SI,SI,SI,SI,SI,SI,SI,NO,-
201718,TOMM829025,0011460001,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,BAIC82800G,0720210416,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,LEAA81304L,0750671111,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,RMTF081019,0580910698,NO,-,-,-,-,-,-,-,-,-
201718,MOMM832015,0360130003,SI,SI,NO,NO,NO,NO,NO,SI,NO,-
201718,RGRH020038,0880022395,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,FEPM00701X,0380080221,NO,-,-,-,-,-,-,-,-,-
201718,MSAA822011,0450030009,SI,SI,NO,NO,NO,SI,SI,NO,SI,MANIGLIONI ANTIPANICO
201718,SAIC8BU00X,0650780833,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,TOAA856018,0010480008,SI,NO,SI,NO,NO,NO,SI,SI,SI,-
201718,FGAA863025,0710291142,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,MIAA8E2011,1080191807,SI,NO,NO,SI,NO,SI,SI,SI,SI,-
201718,AGEE83201D,0840181531,SI,SI,NO,SI,NO,SI,SI,SI,SI,-
201718,TEAA841023,0670250206,SI,SI,SI,NO,NO,NO,SI,SI,NO,-
201718,NAEE220024,0630580007,NO,-,-,-,-,-,-,-,-,-
201718,ORMM82101P,0950040136,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,TVEE87304P,0260861920,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,CBMM82704B,0700240001,NO,-,-,-,-,-,-,-,-,-
201718,FRAA821068,0600500059,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,VREE840032,0230731664,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,CRAA812052,0190730086,SI,NO,SI,SI,SI,NO,NO,NO,NO,-
201718,VAEE83801T,0121230275,SI,NO,NO,NO,NO,SI,SI,SI,SI,-
201718,UDAA83202D,0300440005,SI,NO,SI,NO,NO,SI,NO,SI,NO,-
201718,VIEE83805Q,0241220897,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,PGAA85103P,0540390032,SI,NO,NO,NO,NO,SI,NO,SI,NO,-
201718,VAAA81602R,0120400025,SI,SI,SI,NO,SI,NO,NO,SI,SI,-
201718,VRIC85300X,0230171696,SI,SI,SI,NO,SI,NO,NO,SI,SI,-
201718,SAAA8BL022,0650241003,NO,-,-,-,-,-,-,-,-,-
201718,NAAA8BT01E,0630491767,NO,-,-,-,-,-,-,-,-,-
201718,RMAA8GB01P,0580030655,NO,-,-,-,-,-,-,-,-,-
201718,PSAA822037,0410100093,SI,SI,NO,NO,NO,NO,SI,NO,SI,-
201718,BAAA09803T,0720200130,NO,-,-,-,-,-,-,-,-,-
201718,RCEE84902R,0800490460,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,SAAA866064,0650641727,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,BSIC88400D,0170291231,SI,SI,NO,NO,SI,NO,NO,SI,SI,-
201718,RNAA80803B,0990080072,NO,-,-,-,-,-,-,-,-,-
201718,BATD06851T,0720370808,SI,NO,SI,SI,NO,SI,SI,SI,NO,-
201718,RMPC280001,0580910622,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,FERH011018,0380080219,NO,-,-,-,-,-,-,-,-,-
201718,RNEE81402V,0990130255,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,IMEE81101N,0080310060,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,MSAA81702E,0450030008,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,BRPS01701T,0740011698,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,CAEE016019,0920090187,NO,-,-,-,-,-,-,-,-,-
201718,CTEE04600R,0870080762,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,FGEE819028,0710520271,SI,NO,NO,SI,NO,NO,NO,NO,NO,-
201718,FIEE813033,0480170062,SI,SI,SI,SI,NO,SI,SI,NO,NO,-
201718,NAMM0A000L,0630480010,SI,SI,SI,NO,NO,SI,NO,NO,SI,-
201718,MIIC8C6006,0151463386,NO,-,-,-,-,-,-,-,-,-
201718,ANIC827005,0420130739,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,AGCT712003,0840331023,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,VCRH040019,0020610003,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,AGEE863026,0840371164,SI,NO,SI,SI,NO,SI,SI,SI,NO,-
201718,SVEE804014,0090570146,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,SSEE81103G,0900650398,SI,SI,SI,NO,SI,NO,SI,NO,SI,-
201718,FEAA80901R,0380080061,NO,-,-,-,-,-,-,-,-,-
201718,POAA809014,1000050058,SI,NO,NO,SI,NO,SI,NO,NO,NO,-
201718,CTTF01701B,0870152110,SI,SI,SI,SI,SI,SI,SI,SI,SI,-
201718,TEPC030005,0670370467,NO,-,-,-,-,-,-,-,-,-
201718,PNEE813018,0930470003,SI,SI,NO,NO,NO,NO,NO,SI,SI,-
201718,CEAA8AU01T,0610480578,NO,-,-,-,-,-,-,-,-,-
201718,VBPS02000P,1030720009,SI,NO,SI,NO,NO,SI,SI,SI,SI,-
201718,MEMM814035,0830673950,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,RCAA86603A,0800880634,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,FRMM830034,0600480327,NO,-,-,-,-,-,-,-,-,-
201718,PDEE87801L,0280562183,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,VRIC83900N,0230912037,SI,NO,SI,SI,NO,NO,SI,SI,NO,-
201718,VIPS004011,0240744024,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,MIRC02801A,0150771437,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,METD08000A,0830053251,SI,NO,SI,NO,NO,SI,SI,SI,NO,-
201718,VIIC848004,0240844032,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,RGAA824056,0880092212,NO,-,-,-,-,-,-,-,-,-
201718,PZMM878037,0760280397,SI,NO,NO,SI,NO,SI,SI,SI,NO,-
201718,LTMM834011,0590060321,SI,SI,SI,NO,NO,NO,NO,NO,NO,-
201718,CTMM86101T,0870420521,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,CAEE87301C,0921051087,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,BOAA825032,0370030337,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BACT72000T,0720060516,SI,NO,NO,NO,NO,SI,SI,SI,NO,-
201718,REAA81102A,0350320034,NO,-,-,-,-,-,-,-,-,-
201718,COAA852037,0130750002,SI,SI,SI,NO,NO,NO,SI,SI,SI,-
201718,PTAA828028,0470140513,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,MTAA822036,0770200037,SI,NO,NO,NO,NO,NO,SI,SI,NO,-
201718,RIMM81601X,0570590162,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,RMPM07000R,0581041687,NO,-,-,-,-,-,-,-,-,-
201718,AVAA818018,0640801394,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,IMIS007004,0080550147,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,NAAA218052,0630341587,SI,SI,SI,NO,SI,SI,NO,NO,NO,-
201718,NAEE8FD012,0630672014,NO,-,-,-,-,-,-,-,-,-
201718,BGEE84501C,0160890200,NO,-,-,-,-,-,-,-,-,-
201718,ANAA82902P,0420210115,NO,-,-,-,-,-,-,-,-,-
201718,TVMM825026,0260533056,SI,SI,SI,NO,NO,NO,SI,SI,NO,-
201718,NOAA81903X,0030950001,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,RMEE8C302A,0580390193,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,BAMM88501R,0720480493,SI,SI,SI,NO,NO,NO,SI,SI,SI,-
201718,RMRI117012,0580911512,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,TVEE813043,0260631518,NO,-,-,-,-,-,-,-,-,-
201718,CTEE8A101T,0870062607,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,TEEE82402E,0670110187,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,ALMM81202V,0061550001,SI,SI,SI,NO,NO,SI,SI,SI,NO,-
201718,SSEE80702V,0900670239,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,MIIC81300D,0151911356,SI,NO,NO,SI,NO,SI,SI,SI,SI,-
201718,AOIS01000A,0070030616,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,SREE82803D,0890174869,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,PGEE862029,0540390278,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,MIAA8A102Q,0152090319,SI,NO,NO,SI,SI,SI,SI,SI,NO,-
201718,PCAA00201L,0330320053,NO,-,-,-,-,-,-,-,-,-
201718,CHAA816016,0690200062,NO,-,-,-,-,-,-,-,-,-
201718,CSEE8AV023,0781190699,SI,SI,SI,NO,NO,SI,NO,NO,NO,-
201718,TOMM84202G,0010250004,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,UDMM828011,0300130005,SI,SI,SI,SI,NO,SI,NO,NO,NO,-
201718,PGPS09000X,0540390619,NO,-,-,-,-,-,-,-,-,-
201718,PNEE80902N,0930280001,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,VIEE851034,0240590527,SI,SI,NO,NO,SI,SI,SI,SI,SI,-
201718,TSEE80203T,0320060036,SI,SI,NO,NO,SI,NO,NO,NO,NO,-
201718,BAMM84201V,0720060531,SI,SI,NO,SI,NO,SI,SI,NO,NO,stallo auto
201718,SAEE045025,0650370921,NO,-,-,-,-,-,-,-,-,-
201718,RETF011015,0350330319,SI,NO,SI,NO,NO,SI,SI,SI,SI,-
201718,NAAA8CV01R,0630490047,NO,-,-,-,-,-,-,-,-,-
201718,RMPC40000T,0580651530,NO,-,-,-,-,-,-,-,-,-
201718,FGAA818038,0710050312,NO,-,-,-,-,-,-,-,-,-
201718,RMMM81401V,0580916745,NO,-,-,-,-,-,-,-,-,-
201718,REEE83803L,0350050221,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,MITF10601X,1080500004,NO,-,-,-,-,-,-,-,-,-
201718,RAEE816039,0390050153,SI,NO,NO,NO,SI,NO,NO,NO,NO,-
201718,NAEE85203T,0630491961,NO,-,-,-,-,-,-,-,-,-
201718,SPEE80004D,0110300043,SI,NO,SI,NO,SI,SI,SI,SI,SI,-
201718,FGMM842017,0710280068,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,NAMM8D401Q,0630110007,NO,-,-,-,-,-,-,-,-,-
201718,LUAA84003N,0460015003,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,CHTF01101V,0690460444,SI,NO,SI,SI,NO,NO,NO,NO,NO,-
201718,RMEE8BU02P,0580460744,SI,SI,NO,NO,NO,SI,SI,SI,NO,-
201718,AVIC84400X,0640680001,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,MIAA8EY01X,1080011584,NO,-,-,-,-,-,-,-,-,-
201718,RAEE81904T,0390140068,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,CREE811028,0190970194,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,MIMM8B4011,0151461126,NO,-,-,-,-,-,-,-,-,-
201718,PRMM83601Q,0340270505,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PRIC81500N,0340240046,NO,-,-,-,-,-,-,-,-,-
201718,CZAA86506V,0790300582,SI,SI,SI,NO,SI,SI,SI,SI,NO,-
201718,PAMM05000X,0820533331,SI,SI,SI,NO,NO,SI,NO,NO,NO,-
201718,CEEE822012,0610100210,NO,-,-,-,-,-,-,-,-,-
201718,CSMM878014,0781420940,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,NARH17000B,0630490081,NO,-,-,-,-,-,-,-,-,-
201718,SOEE82102E,0140020182,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,SOAA81302A,0140271244,SI,SI,NO,NO,NO,SI,SI,SI,NO,-
201718,OREE82902B,0950650351,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,CAMM89401C,0920740656,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,RCEE87401C,0800930215,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PTIC81300L,0470060003,SI,SI,NO,SI,SI,SI,SI,NO,NO,-
201718,PCRA00201V,0330320174,SI,SI,SI,NO,SI,SI,SI,NO,NO,-
201718,PVTA01000P,0181820334,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BOAA87601R,0370060317,NO,-,-,-,-,-,-,-,-,-
201718,LIEE814041,0490091041,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,LTMM83501R,0590100331,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BREE82201R,0740171621,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,RMEE8GZ01P,0580790831,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,ALEE81502B,0060030021,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,MIMM8BQ01R,1080041150,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,RMEE856034,0580911062,NO,-,-,-,-,-,-,-,-,-
201718,PCRC00301N,0330320166,SI,NO,NO,NO,NO,NO,SI,SI,SI,-
201718,BSEE84001T,0170590054,SI,NO,NO,NO,NO,SI,SI,SI,SI,-
201718,NAAA8FB015,0630731193,NO,-,-,-,-,-,-,-,-,-
201718,FIEE84901Q,0480170322,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,NAAA8DZ03R,0630060963,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,BSMM85402Q,0170900487,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PZTA04000L,0760460509,SI,NO,NO,SI,NO,SI,SI,NO,NO,-
201718,NUEE86701N,0910120142,SI,NO,NO,NO,SI,SI,NO,NO,SI,-
201718,BIAA80405T,0960700015,SI,NO,SI,NO,NO,SI,SI,SI,NO,-
201718,COIS00200B,0131430567,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,AVAA81803A,0640780004,NO,-,-,-,-,-,-,-,-,-
201718,TAPS03000T,0730270212,SI,NO,SI,SI,NO,SI,SI,NO,NO,-
201718,KRMM80801L,1010240134,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,CSAA831093,0780440179,SI,SI,NO,NO,NO,NO,SI,NO,NO,-
201718,NOAA804036,0030060004,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,MIEE8DU028,0151461082,SI,SI,SI,NO,SI,SI,NO,NO,NO,-
201718,MIMM8AL01V,1080121180,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,ENMM81501B,0860092978,NO,-,-,-,-,-,-,-,-,-
201718,TOAA10503B,0010900002,SI,SI,SI,NO,NO,NO,-,-,-,-
201718,SSAA839047,0900640007,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,VAAA84701B,0121190268,SI,SI,NO,NO,SI,SI,SI,SI,NO,-
201718,APAA82203G,1090220177,NO,-,-,-,-,-,-,-,-,-
201718,CSMM8AR018,0780470834,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,GEEE820055,0100650233,NO,-,-,-,-,-,-,-,-,-
201718,RCAA80501R,0800630275,NO,-,-,-,-,-,-,-,-,-
201718,GEMM81902R,0100350074,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,PIAA836017,0500310005,NO,-,-,-,-,-,-,-,-,-
201718,NAMM15100Q,0630010408,SI,SI,SI,NO,NO,NO,SI,SI,SI,-
201718,TVSL022014,0260123728,SI,SI,NO,NO,SI,SI,NO,SI,NO,-
201718,CTAA8AJ02N,0870180668,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,GOAA80802P,0310240002,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,PAIS00800L,0820494343,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,PCAA80602X,0330100044,SI,SI,NO,NO,NO,SI,NO,SI,SI,-
201718,CHAA80705G,0690840075,SI,SI,SI,NO,NO,NO,SI,SI,SI,-
201718,BSRC00902X,0170880963,SI,SI,NO,NO,NO,NO,NO,SI,SI,-
201718,LTEE826057,0590180095,SI,SI,NO,NO,NO,SI,NO,NO,NO,-
201718,FIAA831019,0480320003,SI,NO,NO,SI,NO,SI,SI,NO,NO,-
201718,MEAA86705G,0830483553,NO,-,-,-,-,-,-,-,-,-
201718,FOEE03103V,0400080043,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,RMEE85101V,0580911691,NO,-,-,-,-,-,-,-,-,-
201718,AVRI021013,0640570012,NO,-,-,-,-,-,-,-,-,-
201718,BIAA81703T,0960510001,SI,SI,SI,NO,NO,SI,SI,NO,SI,-
201718,RMEE8AH017,0580471300,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,CTTB01000A,0870152550,SI,NO,SI,SI,NO,SI,NO,SI,SI,-
201718,MTEE82701C,0770140093,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,NOAA01502L,0030580003,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,BNAA81001D,0620710003,NO,-,-,-,-,-,-,-,-,-
201718,CSIC8AN00X,0781081449,NO,-,-,-,-,-,-,-,-,-
201718,MOPS019018,0360405678,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,CTAA01701L,0870152308,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,CZAA862016,0791600209,NO,-,-,-,-,-,-,-,-,-
201718,TOAA88701X,0011560015,SI,SI,SI,SI,NO,SI,SI,SI,NO,-
201718,AGAA01103A,0840111102,SI,NO,NO,NO,NO,SI,SI,NO,NO,-
201718,APPC00302Q,0440660319,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,PACT71300R,0820065070,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,PAAA87301C,0820534172,SI,SI,NO,NO,NO,SI,SI,SI,SI,-
201718,RMAA8A3031,0580090155,SI,SI,NO,NO,SI,NO,SI,NO,NO,-
201718,LOMM81602P,0980121193,SI,NO,SI,SI,NO,SI,SI,SI,SI,-
201718,CATD220001,0920091291,SI,NO,NO,NO,NO,SI,NO,NO,NO,-
201718,PDMM87601X,0280933383,SI,SI,SI,NO,NO,SI,SI,SI,SI,-
201718,VRMM866013,0230601432,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,LIRI00601L,0490170004,NO,-,-,-,-,-,-,-,-,-
201718,TPAA03513Q,0810082650,NO,-,-,-,-,-,-,-,-,-
201718,LTEE80202G,0590280114,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,VTMM822043,0560270201,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,SAEE8AH02Q,0651060185,SI,NO,SI,NO,NO,SI,SI,NO,NO,-
201718,BSIC84100G,0171330583,SI,SI,SI,NO,SI,SI,SI,NO,SI,-
201718,SIAA80704X,0520180001,NO,-,-,-,-,-,-,-,-,-
201718,RAMM802018,0390140159,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,BGMM87401B,0161990376,SI,NO,SI,SI,NO,SI,SI,SI,NO,-
201718,CETD01801P,0610881756,NO,-,-,-,-,-,-,-,-,-
201718,BSMM88201V,0170290738,SI,NO,NO,SI,NO,NO,NO,NO,NO,-
201718,ROTD00801G,0290414117,SI,SI,SI,SI,SI,SI,SI,SI,NO,-
201718,TAAA85901R,0730081636,SI,SI,NO,NO,NO,SI,SI,NO,NO,-
201718,PZIC83800N,0760980344,NO,-,-,-,-,-,-,-,-,-
201718,FREE857013,0600680409,SI,NO,NO,NO,NO,SI,SI,SI,SI,-
201718,BLEE807018,0250111157,SI,NO,SI,NO,NO,SI,SI,NO,NO,-
201718,FIIC838007,0480170385,SI,SI,NO,SI,NO,SI,SI,NO,NO,-
201718,NAAA8CM022,0630490020,NO,-,-,-,-,-,-,-,-,-
201718,LIEE007094,0490091016,SI,SI,SI,NO,NO,SI,SI,NO,NO,-
201718,ARAA839014,0510020023,SI,SI,NO,NO,NO,NO,SI,SI,SI,-
201718,CRPS001015,0190211515,SI,NO,NO,NO,NO,NO,NO,SI,NO,-
201718,FREE82606L,0600830510,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,SIAA80905L,0520230002,SI,SI,NO,NO,NO,SI,SI,NO,NO,MANIGLIONI
201718,TOEE137012,0011750002,SI,NO,NO,SI,NO,SI,SI,SI,SI,-
201718,BOAA853014,0370060151,NO,-,-,-,-,-,-,-,-,-
201718,BAIC82900B,0720210418,SI,SI,NO,SI,NO,SI,NO,NO,NO,-
201718,PVMM800027,0181000186,SI,SI,NO,NO,SI,SI,SI,SI,NO,-
201718,TOAA8A801D,0012190037,SI,SI,NO,NO,NO,SI,NO,SI,SI,-
201718,GRMM81101R,0530040006,SI,SI,NO,SI,SI,NO,NO,NO,NO,-
201718,BAEE16302X,0720410597,SI,SI,SI,NO,NO,NO,SI,NO,NO,-
201718,CHAA825055,0690600001,NO,-,-,-,-,-,-,-,-,-
201718,CSRC072017,0780911019,NO,-,-,-,-,-,-,-,-,-
201718,PIEE81802X,0500260041,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,PAEE81601D,0820451866,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,CNEE841028,0040680005,NO,-,-,-,-,-,-,-,-,-
201718,CTEE043009,0870060001,SI,SI,NO,NO,NO,NO,NO,NO,NO,-
201718,SSAA811029,0900650067,NO,-,-,-,-,-,-,-,-,-
201718,VATD011016,0121270665,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,TVEE83703E,0260322757,SI,SI,SI,NO,SI,SI,NO,NO,NO,-
201718,TSAA818025,0320060005,NO,NO,NO,NO,NO,NO,NO,NO,NO,-
201718,RGIC82000T,0880092195,SI,SI,SI,NO,SI,SI,SI,SI,SI,-
201718,CEEE100002,0610220004,NO,-,-,-,-,-,-,-,-,-
201718,MOIC810007,0360360154,SI,SI,SI,SI,NO,SI,NO,SI,NO,-
201718,BSEE828017,0170611082,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
201718,REEE848059,0350330089,SI,SI,SI,SI,NO,SI,SI,SI,SI,-
